sno,Rooms,Bathrooms,Area,Converted_Area,Dogs_allowed,Cats_allowed
2379,1,1.0,81m,871.8839999999999,not allowed,not allowed
2380,5,1.0,0,0.0,not allowed,not allowed
2381,2,1.0,59m,635.0759999999999,not allowed,not allowed
2382,1,1.0,0,0.0,not allowed,not allowed
2383,2,1.0,0,0.0,not allowed,not allowed
2384,2,1.0,0,0.0,not allowed,not allowed
2386,1,1.0,0,0.0,not allowed,not allowed
2387,3,1.0,0,0.0,not allowed,not allowed
2388,1,1.0,0,0.0,not allowed,not allowed
2389,1,1.0,0,0.0,not allowed,not allowed
2390,1,1.0,63m,678.132,not allowed,not allowed
2391,1,1.0,0,0.0,not allowed,not allowed
2392,1,1.0,0,0.0,not allowed,not allowed
2393,1,1.0,46m,495.14399999999995,not allowed,not allowed
2394,1,1.0,0,0.0,not allowed,not allowed
2396,3,1.0,0,0.0,not allowed,not allowed
2397,2,1.0,0,0.0,not allowed,not allowed
2398,1,1.0,0,0.0,not allowed,not allowed
2399,1,1.0,0,0.0,not allowed,not allowed
2400,2,1.0,78m,839.592,not allowed,not allowed
2401,3,1.0,0,0.0,not allowed,not allowed
2402,1,1.0,51m,548.9639999999999,not allowed,not allowed
2403,3,1.0,0,0.0,allowed,allowed
2404,2,1.0,66m,710.424,not allowed,not allowed
2405,1,1.0,0,0.0,not allowed,not allowed
2406,2,1.0,0,0.0,not allowed,not allowed
2407,1,1.0,0,0.0,not allowed,not allowed
2408,1,1.0,0,0.0,not allowed,not allowed
2410,1,1.0,0,0.0,not allowed,not allowed
2411,1,1.0,0,0.0,not allowed,not allowed
2412,1,1.0,72m,775.0079999999999,not allowed,not allowed
2413,1,1.0,0,0.0,not allowed,not allowed
2414,1,1.0,60m,645.8399999999999,not allowed,not allowed
2415,2,1.0,0,0.0,not allowed,not allowed
2416,1,1.0,82m,882.6479999999999,not allowed,not allowed
2417,1,1.0,0,0.0,not allowed,not allowed
2418,4,1.0,0,0.0,not allowed,not allowed
2420,4,1.0,0,0.0,not allowed,not allowed
2421,1,1.0,0,0.0,not allowed,not allowed
2422,2,1.0,0,0.0,not allowed,not allowed
2423,4,1.0,0,0.0,not allowed,not allowed
2424,4,1.0,102m,1097.9279999999999,not allowed,not allowed
2425,1,1.0,0,0.0,not allowed,not allowed
2426,1,1.0,0,0.0,not allowed,not allowed
2427,1,1.0,0,0.0,not allowed,not allowed
2428,1,1.0,61m,656.6039999999999,not allowed,not allowed
2429,1,1.0,61m,656.6039999999999,not allowed,not allowed
2430,2,1.0,0,0.0,not allowed,not allowed
2431,1,1.0,0,0.0,not allowed,not allowed
2432,2,1.0,0,0.0,not allowed,not allowed
2434,1,1.0,79m,850.356,not allowed,not allowed
2435,1,1.0,0,0.0,not allowed,not allowed
2436,1,1.0,0,0.0,not allowed,not allowed
2437,1,1.0,0,0.0,not allowed,not allowed
2438,1,1.0,0,0.0,not allowed,not allowed
2439,1,1.0,0,0.0,not allowed,not allowed
2440,1,1.0,0,0.0,not allowed,not allowed
2441,3,1.0,0,0.0,not allowed,not allowed
2442,5,1.0,0,0.0,not allowed,not allowed
2444,1,1.0,0,0.0,not allowed,not allowed
2445,3,1.0,0,0.0,not allowed,not allowed
2446,1,1.0,0,0.0,not allowed,not allowed
2447,10,1.0,0,0.0,not allowed,not allowed
2448,2,1.0,0,0.0,not allowed,not allowed
2449,2,1.0,0,0.0,not allowed,not allowed
2450,1,1.0,0,0.0,not allowed,not allowed
2451,1,1.0,0,0.0,not allowed,not allowed
2452,1,1.0,0,0.0,not allowed,not allowed
2453,2,1.0,89m,957.996,not allowed,not allowed
2454,1,1.0,0,0.0,not allowed,not allowed
2455,2,1.0,0,0.0,not allowed,not allowed
2456,1,1.0,0,0.0,not allowed,not allowed
2458,1,1.0,0,0.0,not allowed,not allowed
2459,3,1.0,0,0.0,not allowed,not allowed
2460,1,1.0,0,0.0,not allowed,not allowed
2461,2,1.0,0,0.0,not allowed,not allowed
2462,2,1.0,0,0.0,not allowed,not allowed
2463,1,1.0,0,0.0,not allowed,not allowed
2464,3,1.0,102m,1097.9279999999999,not allowed,not allowed
2465,1,1.0,0,0.0,not allowed,not allowed
2466,1,1.0,50m,538.1999999999999,not allowed,not allowed
2468,2,1.0,0,0.0,not allowed,not allowed
2469,2,1.0,0,0.0,not allowed,not allowed
2470,1,1.0,0,0.0,not allowed,not allowed
2471,1,1.0,67m,721.188,not allowed,not allowed
2472,2,1.0,74m,796.536,not allowed,not allowed
2473,1,1.0,0,0.0,not allowed,not allowed
2474,1,1.0,0,0.0,not allowed,not allowed
2475,1,1.0,0,0.0,not allowed,not allowed
2476,3,1.0,0,0.0,not allowed,not allowed
2477,1,1.0,82m,882.6479999999999,not allowed,not allowed
2478,1,1.0,0,0.0,not allowed,not allowed
2479,2,1.0,0,0.0,not allowed,not allowed
2480,2,1.0,94m,1011.8159999999999,not allowed,not allowed
2482,1,1.0,69m,742.716,not allowed,not allowed
2483,1,1.0,0,0.0,not allowed,not allowed
2484,1,1.0,58m,624.312,not allowed,not allowed
2485,2,1.0,126m,1356.264,not allowed,not allowed
2486,1,1.0,0,0.0,not allowed,not allowed
2487,1,1.0,0,0.0,not allowed,not allowed
2488,1,1.0,0,0.0,not allowed,not allowed
2489,1,1.0,60m,645.8399999999999,not allowed,not allowed
2490,1,1.0,0,0.0,not allowed,not allowed
2492,1,1.0,0,0.0,not allowed,not allowed
2493,1,1.0,0,0.0,not allowed,not allowed
2494,2,1.0,107m,1151.7479999999998,not allowed,not allowed
2495,5,1.0,0,0.0,not allowed,not allowed
2496,3,1.0,0,0.0,not allowed,not allowed
2497,1,1.0,550sf,550.0,not allowed,not allowed
2498,1,2.0,500sf,500.0,not allowed,not allowed
2499,2,2.0,0,0.0,not allowed,not allowed
2500,1,1.0,700sf,700.0,not allowed,not allowed
2501,1,1.0,500sf,500.0,allowed,allowed
2502,2,1.0,0,0.0,not allowed,not allowed
2503,1,1.0,0,0.0,not allowed,not allowed
2504,12,5.0,150m,1614.6,not allowed,not allowed
2506,3,3.0,1000sf,1000.0,not allowed,not allowed
2507,1,1.0,0,0.0,not allowed,not allowed
2508,2,1.0,0,0.0,allowed,allowed
2509,1,,nan,,,
2510,1,1.0,0,0.0,not allowed,not allowed
2511,1,1.0,550sf,550.0,not allowed,not allowed
2512,12,5.0,150m,1614.6,not allowed,not allowed
2513,2,1.0,900sf,900.0,not allowed,not allowed
2514,1,1.0,600sf,600.0,not allowed,not allowed
2516,9,6.0,0,0.0,not allowed,not allowed
2517,1,1.0,0,0.0,not allowed,not allowed
2518,12,5.0,150m,1614.6,not allowed,not allowed
2519,2,1.0,573sf,573.0,not allowed,not allowed
2520,1,1.0,0,0.0,not allowed,not allowed
2521,2,2.0,0,0.0,not allowed,not allowed
2522,2,2.0,1300sf,1300.0,not allowed,not allowed
2523,1,1.0,670sf,670.0,not allowed,not allowed
2524,12,5.0,150m,1614.6,not allowed,not allowed
2525,2,2.0,850sf,850.0,not allowed,not allowed
2526,1,1.0,0,0.0,not allowed,not allowed
2527,1,1.0,410sf,410.0,allowed,allowed
2528,2,1.0,670sf,670.0,not allowed,not allowed
2530,1,2.0,850sf,850.0,not allowed,not allowed
2531,1,1.0,620sf,620.0,not allowed,not allowed
2532,12,5.0,150m,1614.6,not allowed,not allowed
2533,2,2.0,0,0.0,not allowed,not allowed
2534,6,3.0,2465sf,2465.0,allowed,allowed
2535,1,1.0,640sf,640.0,not allowed,not allowed
2536,2,2.0,0,0.0,not allowed,not allowed
2537,12,5.0,150m,1614.6,not allowed,not allowed
2538,3,2.0,1600sf,1600.0,allowed,allowed
2540,2,2.0,0,0.0,not allowed,not allowed
2541,1,1.0,0,0.0,not allowed,not allowed
2542,2,2.0,0,0.0,not allowed,not allowed
2543,2,2.0,850sf,850.0,not allowed,not allowed
2544,3,3.0,0,0.0,not allowed,not allowed
2545,2,1.0,1502sf,1502.0,not allowed,not allowed
2546,2,2.0,0,0.0,not allowed,not allowed
2547,1,1.0,450sf,450.0,not allowed,not allowed
2548,1,1.0,0,0.0,not allowed,not allowed
2549,1,1.0,0,0.0,not allowed,not allowed
2550,1,1.0,0,0.0,not allowed,not allowed
2551,1,1.0,0,0.0,not allowed,not allowed
2552,2,1.0,600sf,600.0,not allowed,not allowed
2554,2,1.0,0,0.0,not allowed,not allowed
2555,1,1.0,500sf,500.0,allowed,allowed
2556,3,2.0,1300sf,1300.0,not allowed,not allowed
2557,1,1.0,400sf,400.0,not allowed,not allowed
2558,12,5.0,150m,1614.6,not allowed,not allowed
2559,1,1.0,700sf,700.0,not allowed,not allowed
2560,3,2.0,0,0.0,not allowed,not allowed
2561,1,1.0,550sf,550.0,not allowed,not allowed
2562,1,1.0,0,0.0,not allowed,not allowed
2564,3,3.0,1300sf,1300.0,not allowed,not allowed
2565,2,3.0,0,0.0,not allowed,not allowed
2566,12,5.0,150m,1614.6,not allowed,not allowed
2567,2,1.0,650sf,650.0,allowed,allowed
2568,2,1.0,610sf,610.0,not allowed,not allowed
2569,1,1.0,0,0.0,not allowed,not allowed
2570,5,2.0,2800sf,2800.0,not allowed,not allowed
2571,2,3.0,1058sf,1058.0,not allowed,not allowed
2572,2,2.0,0,0.0,not allowed,not allowed
2573,1,1.0,0,0.0,not allowed,not allowed
2574,2,2.0,1002sf,1002.0,allowed,allowed
2575,1,1.0,0,0.0,not allowed,not allowed
2576,1,1.0,0,0.0,allowed,allowed
2578,1,1.0,625sf,625.0,not allowed,not allowed
2579,1,1.0,750sf,750.0,not allowed,not allowed
2580,1,1.0,0,0.0,not allowed,not allowed
2581,1,1.0,0,0.0,not allowed,not allowed
2582,1,1.0,600sf,600.0,not allowed,not allowed
2583,3,2.0,0,0.0,allowed,allowed
2584,2,2.0,0,0.0,not allowed,not allowed
2585,1,1.0,750sf,750.0,not allowed,not allowed
2586,3,2.0,1850sf,1850.0,not allowed,not allowed
2588,2,1.0,0,0.0,not allowed,not allowed
2589,3,2.0,0,0.0,not allowed,not allowed
2590,2,2.0,800sf,800.0,not allowed,not allowed
2591,2,2.0,1399sf,1399.0,not allowed,not allowed
2592,3,2.0,1250sf,1250.0,allowed,allowed
2593,2,1.0,0,0.0,allowed,allowed
2594,1,1.0,630sf,630.0,not allowed,not allowed
2595,2,1.0,0,0.0,not allowed,not allowed
2596,4,1.0,1000sf,1000.0,not allowed,not allowed
2597,2,2.0,945sf,945.0,allowed,allowed
2598,2,1.0,1000sf,1000.0,not allowed,not allowed
2599,5,3.0,0,0.0,not allowed,not allowed
2600,2,2.0,0,0.0,allowed,allowed
2602,3,2.0,0,0.0,not allowed,not allowed
2603,4,2.0,2000sf,2000.0,not allowed,not allowed
2604,1,2.0,0,0.0,not allowed,not allowed
2605,2,1.0,0,0.0,not allowed,not allowed
2606,1,1.0,600sf,600.0,not allowed,not allowed
2607,2,2.0,0,0.0,not allowed,not allowed
2608,3,3.0,0,0.0,not allowed,not allowed
2609,1,1.0,650sf,650.0,not allowed,not allowed
2610,2,2.0,0,0.0,not allowed,not allowed
2612,2,2.0,1200sf,1200.0,not allowed,not allowed
2613,3,2.0,0,0.0,not allowed,not allowed
2614,2,1.0,0,0.0,allowed,allowed
2615,2,2.0,950sf,950.0,not allowed,not allowed
2616,1,1.0,0,0.0,not allowed,not allowed
2617,1,1.0,650sf,650.0,not allowed,not allowed
2618,3,2.0,9634sf,9634.0,not allowed,not allowed
2619,3,2.0,906sf,906.0,not allowed,not allowed
2620,12,5.0,150m,1614.6,not allowed,not allowed
2621,3,3.0,0,0.0,allowed,allowed
2622,2,2.0,0,0.0,not allowed,not allowed
2623,2,2.0,0,0.0,not allowed,not allowed
2624,12,5.0,150m,1614.6,not allowed,not allowed
2626,1,1.0,0,0.0,allowed,allowed
2627,1,1.0,1000sf,1000.0,not allowed,not allowed
2628,1,1.0,0,0.0,allowed,allowed
2629,1,1.0,0,0.0,not allowed,not allowed
2630,3,2.0,0,0.0,not allowed,not allowed
2631,1,1.0,0,0.0,not allowed,not allowed
2632,2,2.0,0,0.0,not allowed,not allowed
2633,1,1.0,630sf,630.0,not allowed,not allowed
2634,3,3.0,0,0.0,not allowed,not allowed
2636,1,1.0,580sf,580.0,allowed,allowed
2637,2,1.0,750sf,750.0,not allowed,not allowed
2638,12,5.0,150m,1614.6,not allowed,not allowed
2639,1,1.0,662sf,662.0,not allowed,not allowed
2640,3,3.0,0,0.0,not allowed,not allowed
2641,3,3.0,0,0.0,not allowed,not allowed
2642,2,2.0,0,0.0,not allowed,not allowed
2643,2,2.0,0,0.0,not allowed,not allowed
2644,2,2.0,0,0.0,not allowed,not allowed
2645,2,1.0,700sf,700.0,not allowed,not allowed
2646,5,3.0,0,0.0,not allowed,not allowed
2647,1,1.0,630sf,630.0,not allowed,not allowed
2648,2,2.0,0,0.0,not allowed,not allowed
2650,2,1.0,650sf,650.0,not allowed,not allowed
2651,2,1.0,0,0.0,not allowed,not allowed
2652,3,2.0,0,0.0,not allowed,not allowed
2653,1,1.0,0,0.0,not allowed,not allowed
2654,1,1.0,0,0.0,allowed,allowed
2655,7,6.0,3500sf,3500.0,not allowed,not allowed
2656,3,2.0,0,0.0,not allowed,not allowed
2657,1,1.0,0,0.0,not allowed,not allowed
2658,1,1.0,0,0.0,not allowed,not allowed
2660,5,4.0,2525sf,2525.0,not allowed,not allowed
2661,3,1.0,0,0.0,not allowed,not allowed
2662,1,1.0,600sf,600.0,not allowed,not allowed
2663,2,1.0,1000sf,1000.0,not allowed,not allowed
2664,4,2.0,0,0.0,not allowed,not allowed
2665,4,2.0,0,0.0,not allowed,not allowed
2666,1,1.0,893sf,893.0,allowed,allowed
2667,1,1.0,0,0.0,not allowed,not allowed
2668,2,2.0,0,0.0,not allowed,not allowed
2669,2,2.0,1239sf,1239.0,not allowed,not allowed
2670,2,1.0,0,0.0,not allowed,not allowed
2671,12,5.0,150m,1614.6,not allowed,not allowed
2672,2,2.0,0,0.0,not allowed,not allowed
2674,3,2.0,0,0.0,not allowed,not allowed
2675,2,1.0,590sf,590.0,not allowed,not allowed
2676,2,2.0,0,0.0,not allowed,not allowed
2677,1,2.0,0,0.0,not allowed,not allowed
2678,1,1.0,0,0.0,not allowed,not allowed
2679,2,2.0,900sf,900.0,not allowed,not allowed
2680,1,1.0,0,0.0,not allowed,not allowed
2681,3,2.0,1349sf,1349.0,allowed,allowed
2682,3,3.0,0,0.0,not allowed,not allowed
2684,1,1.0,0,0.0,not allowed,not allowed
2685,2,2.0,0,0.0,not allowed,not allowed
2686,2,2.0,0,0.0,not allowed,not allowed
2687,1,1.0,0,0.0,not allowed,not allowed
2688,4,2.0,1400sf,1400.0,not allowed,not allowed
2689,2,2.0,0,0.0,not allowed,not allowed
2690,2,2.0,700sf,700.0,allowed,allowed
2691,3,2.0,0,0.0,not allowed,not allowed
2692,1,1.0,635sf,635.0,allowed,allowed
2693,1,2.0,0,0.0,not allowed,not allowed
2694,5,5.0,0,0.0,not allowed,not allowed
2695,1,1.0,500sf,500.0,not allowed,not allowed
2696,1,1.0,0,0.0,not allowed,not allowed
2698,2,1.0,617sf,617.0,not allowed,not allowed
2699,2,1.0,0,0.0,not allowed,not allowed
2700,2,3.0,1300sf,1300.0,not allowed,not allowed
2701,3,2.0,0,0.0,not allowed,not allowed
2702,2,1.0,650sf,650.0,allowed,allowed
2703,2,1.0,0,0.0,not allowed,not allowed
2704,1,1.0,0,0.0,not allowed,not allowed
2705,3,2.0,0,0.0,not allowed,not allowed
2706,2,2.0,1000sf,1000.0,not allowed,not allowed
2708,1,1.0,0,0.0,not allowed,not allowed
2709,3,1.0,550sf,550.0,allowed,allowed
2710,2,2.0,1250sf,1250.0,not allowed,not allowed
2711,1,1.0,0,0.0,not allowed,not allowed
2712,1,1.0,816sf,816.0,allowed,allowed
2713,1,1.0,475sf,475.0,not allowed,not allowed
2714,2,1.0,0,0.0,not allowed,not allowed
2715,3,2.0,1750sf,1750.0,not allowed,not allowed
2716,3,2.0,1300sf,1300.0,not allowed,not allowed
2717,2,2.0,920sf,920.0,not allowed,not allowed
2718,2,1.0,0,0.0,not allowed,not allowed
2719,1,1.0,0,0.0,not allowed,not allowed
2720,1,1.0,800sf,800.0,not allowed,not allowed
2722,2,2.0,0,0.0,not allowed,not allowed
2723,3,4.0,1500sf,1500.0,not allowed,not allowed
2724,2,1.0,0,0.0,not allowed,not allowed
2725,2,2.0,0,0.0,allowed,allowed
2726,2,1.0,0,0.0,not allowed,not allowed
2727,2,1.0,0,0.0,not allowed,not allowed
2728,2,1.0,0,0.0,not allowed,not allowed
2729,1,1.0,0,0.0,not allowed,not allowed
2730,1,1.0,0,0.0,allowed,allowed
2732,2,2.0,0,0.0,not allowed,not allowed
2733,2,2.0,10225sf,10225.0,not allowed,not allowed
2734,3,2.0,1124sf,1124.0,not allowed,not allowed
2735,3,2.0,1100sf,1100.0,not allowed,not allowed
2736,2,1.0,0,0.0,not allowed,not allowed
2737,1,1.0,570sf,570.0,not allowed,not allowed
2738,1,1.0,663sf,663.0,allowed,allowed
2739,2,2.0,0,0.0,not allowed,not allowed
2740,1,1.0,0,0.0,not allowed,not allowed
2741,1,1.0,0,0.0,not allowed,not allowed
2742,1,1.0,0,0.0,not allowed,not allowed
2743,5,3.0,0,0.0,not allowed,not allowed
2744,3,2.0,1350sf,1350.0,allowed,allowed
2746,3,1.0,0,0.0,not allowed,not allowed
2747,2,1.0,900sf,900.0,not allowed,not allowed
2748,7,5.0,0,0.0,not allowed,not allowed
2749,2,1.0,600sf,600.0,not allowed,not allowed
2750,2,1.0,650sf,650.0,not allowed,not allowed
2751,3,2.0,1896sf,1896.0,not allowed,not allowed
2752,1,1.0,0,0.0,not allowed,not allowed
2753,2,2.0,1000sf,1000.0,not allowed,not allowed
2754,2,1.0,0,0.0,not allowed,not allowed
2756,2,1.0,1000sf,1000.0,allowed,allowed
2757,2,6.0,1200sf,1200.0,allowed,allowed
2758,1,2.0,750sf,750.0,not allowed,not allowed
2759,2,2.0,880sf,880.0,not allowed,not allowed
2760,2,1.0,0,0.0,not allowed,not allowed
2761,1,1.0,500sf,500.0,not allowed,not allowed
2762,1,1.0,0,0.0,not allowed,not allowed
2763,2,2.0,0,0.0,not allowed,not allowed
2764,2,2.0,0,0.0,not allowed,not allowed
2765,1,1.0,580sf,580.0,not allowed,not allowed
2766,2,2.0,592sf,592.0,allowed,allowed
2767,2,1.0,0,0.0,not allowed,not allowed
2768,1,1.0,0,0.0,not allowed,not allowed
2770,2,1.0,650sf,650.0,not allowed,not allowed
2771,1,1.0,0,0.0,allowed,allowed
2772,1,1.0,500sf,500.0,not allowed,not allowed
2773,1,1.0,510sf,510.0,not allowed,not allowed
2774,3,3.0,2000sf,2000.0,not allowed,not allowed
2775,1,1.0,600sf,600.0,allowed,allowed
2776,1,1.0,0,0.0,allowed,allowed
2777,2,2.0,0,0.0,not allowed,not allowed
2778,2,1.0,0,0.0,not allowed,not allowed
2780,1,1.0,406sf,406.0,allowed,allowed
2781,3,1.0,0,0.0,not allowed,not allowed
2782,2,2.0,0,0.0,not allowed,not allowed
2783,2,2.0,1250sf,1250.0,not allowed,not allowed
2784,2,2.0,0,0.0,not allowed,not allowed
2785,1,1.0,0,0.0,not allowed,not allowed
2786,2,2.0,1100sf,1100.0,not allowed,not allowed
2787,1,1.0,620sf,620.0,not allowed,not allowed
2788,2,2.0,0,0.0,not allowed,not allowed
2789,1,1.0,0,0.0,not allowed,not allowed
2790,2,2.0,930sf,930.0,not allowed,not allowed
2791,2,2.0,950sf,950.0,allowed,allowed
2792,1,1.0,0,0.0,not allowed,not allowed
2794,1,1.0,0,0.0,not allowed,not allowed
2795,1,1.0,0,0.0,not allowed,not allowed
2796,1,1.0,600sf,600.0,not allowed,not allowed
2797,2,2.0,1200sf,1200.0,not allowed,not allowed
2798,1,1.0,0,0.0,allowed,allowed
2799,3,2.0,0,0.0,not allowed,not allowed
2800,1,1.0,0,0.0,not allowed,not allowed
2801,2,2.0,0,0.0,not allowed,not allowed
2802,2,2.0,750sf,750.0,not allowed,not allowed
2804,2,1.0,550sf,550.0,not allowed,not allowed
2805,2,1.0,0,0.0,allowed,allowed
2806,1,1.0,606sf,606.0,not allowed,not allowed
2807,3,3.0,1001sf,1001.0,not allowed,not allowed
2808,3,2.0,1100sf,1100.0,not allowed,not allowed
2809,1,1.0,650sf,650.0,not allowed,not allowed
2810,2,2.0,1259sf,1259.0,allowed,allowed
2811,1,1.0,57m,613.548,not allowed,not allowed
2812,3,3.0,0,0.0,not allowed,not allowed
2813,1,1.0,0,0.0,not allowed,not allowed
2814,1,1.0,47m,505.90799999999996,not allowed,not allowed
2815,1,1.0,57m,613.548,not allowed,not allowed
2816,3,2.0,1999sf,1999.0,not allowed,not allowed
2818,2,1.0,1200sf,1200.0,not allowed,not allowed
2819,1,2.0,2600m,27986.399999999998,allowed,allowed
2820,2,2.0,0,0.0,allowed,allowed
2821,2,2.0,9687sf,9687.0,allowed,allowed
2822,2,1.0,0,0.0,not allowed,not allowed
2823,1,1.0,57m,613.548,not allowed,not allowed
2824,1,1.0,0,0.0,not allowed,not allowed
2825,1,1.0,0,0.0,not allowed,not allowed
2826,2,1.0,0,0.0,allowed,allowed
2828,3,2.0,0,0.0,not allowed,not allowed
2829,1,1.0,0,0.0,allowed,allowed
2830,2,1.0,607sf,607.0,not allowed,not allowed
2831,1,1.0,0,0.0,not allowed,not allowed
2832,1,1.0,600sf,600.0,not allowed,not allowed
2833,3,1.0,1100sf,1100.0,allowed,allowed
2834,2,2.0,960sf,960.0,not allowed,not allowed
2835,1,1.0,0,0.0,not allowed,not allowed
2836,1,1.0,59m,635.0759999999999,not allowed,not allowed
2837,1,1.0,60m,645.8399999999999,not allowed,not allowed
2838,1,1.0,0,0.0,not allowed,not allowed
2839,2,1.0,0,0.0,not allowed,not allowed
2840,1,1.0,0,0.0,not allowed,not allowed
2842,2,1.0,0,0.0,not allowed,not allowed
2843,2,2.0,0,0.0,allowed,allowed
2844,4,4.0,0,0.0,not allowed,not allowed
2845,1,1.0,0,0.0,not allowed,not allowed
2846,1,,nan,,,
2847,1,1.0,0,0.0,not allowed,not allowed
2848,2,2.0,1100sf,1100.0,not allowed,not allowed
2849,1,1.0,0,0.0,not allowed,not allowed
2850,2,2.0,1317sf,1317.0,allowed,allowed
2852,3,2.0,0,0.0,not allowed,not allowed
2853,2,2.0,0,0.0,not allowed,not allowed
2854,1,2.0,0,0.0,allowed,allowed
2855,1,1.0,0,0.0,not allowed,not allowed
2856,1,1.0,0,0.0,not allowed,not allowed
2857,2,2.0,800sf,800.0,not allowed,not allowed
2858,1,1.0,52m,559.728,not allowed,not allowed
2859,1,1.0,0,0.0,not allowed,not allowed
2860,1,1.0,0,0.0,not allowed,not allowed
2861,2,1.0,51m,548.9639999999999,allowed,allowed
2862,2,2.0,855sf,855.0,allowed,allowed
2863,2,2.0,0,0.0,not allowed,not allowed
2864,1,1.0,0,0.0,not allowed,not allowed
2866,1,1.0,1000sf,1000.0,not allowed,not allowed
2867,2,1.0,670sf,670.0,allowed,allowed
2868,2,2.0,1000sf,1000.0,allowed,allowed
2869,1,1.0,0,0.0,not allowed,not allowed
2870,1,1.0,650sf,650.0,not allowed,not allowed
2871,2,1.0,0,0.0,allowed,allowed
2872,2,1.0,0,0.0,not allowed,not allowed
2873,2,2.0,0,0.0,not allowed,not allowed
2874,1,1.0,0,0.0,not allowed,not allowed
2876,2,1.0,60m,645.8399999999999,not allowed,not allowed
2877,2,2.0,1200sf,1200.0,allowed,allowed
2878,1,1.0,0,0.0,not allowed,not allowed
2879,4,5.0,3500sf,3500.0,not allowed,not allowed
2880,1,1.0,743sf,743.0,not allowed,not allowed
2881,1,1.0,0,0.0,not allowed,not allowed
2882,1,1.0,41m,441.32399999999996,not allowed,not allowed
2883,1,1.0,57m,613.548,not allowed,not allowed
2884,2,1.0,0,0.0,not allowed,not allowed
2885,1,2.0,0,0.0,allowed,allowed
2886,4,3.0,1800sf,1800.0,not allowed,not allowed
2887,2,1.0,670sf,670.0,allowed,allowed
2888,2,1.0,646sf,646.0,not allowed,not allowed
2890,1,1.0,0,0.0,not allowed,not allowed
2891,3,3.0,0,0.0,not allowed,not allowed
2892,1,1.0,0,0.0,allowed,allowed
2893,4,3.0,2800sf,2800.0,allowed,allowed
2894,1,1.0,0,0.0,not allowed,not allowed
2895,2,2.0,109m,1173.2759999999998,not allowed,not allowed
2896,1,1.0,57m,613.548,not allowed,not allowed
2897,1,1.0,0,0.0,not allowed,not allowed
2898,2,1.0,60m,645.8399999999999,not allowed,not allowed
2900,1,1.0,0,0.0,not allowed,not allowed
2901,1,1.0,0,0.0,not allowed,not allowed
2902,2,1.0,0,0.0,not allowed,not allowed
2903,1,1.0,450sf,450.0,not allowed,not allowed
2904,3,2.0,0,0.0,not allowed,not allowed
2905,9,5.0,0,0.0,not allowed,not allowed
2906,2,1.0,60m,645.8399999999999,not allowed,not allowed
