sno,City,Location,StateCode,CountryCode,Price,Price_INR,Deposite
6035,Glasgow,"Lymburn Street, Glasgow, G3 8PD, United Kingdom",GLA,UK,"£1,495",152191.0,0.0
6036,Glasgow,"42 Courthill Avenue, Glasgow, G44 5AA, United Kingdom",GLA,UK,£930,94674.0,0.0
6037,Glasgow,"9 Park Circus, Glasgow, G3 6AX, United Kingdom",GLA,UK,"£4,495",457591.0,0.0
6038,Glasgow,"Curle Street, Glasgow, G14 0SA, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6039,Glasgow,"Riverview Place, Glasgow, G5 8EB, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6040,Glasgow,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6041,Glasgow,"Camden Terrace, Hutchesontown, Glasgow, G5 0SN, United Kingdom",GLA,UK,"£1,600",162880.0,0.0
6042,Glasgow,"Brownhill Road, Glasgow, G43 2AD, United Kingdom",GLA,UK,£995,101291.0,0.0
6044,Glasgow,"20 Kildonan Drive, Glasgow, G11 7XG, United Kingdom",GLA,UK,£900,91620.0,0.0
6045,Glasgow,"69 Clouston Street, Glasgow, G20 8QW, United Kingdom",GLA,UK,£795,80931.0,0.0
6046,Glasgow,"Blackfriars Car Park, Parsonage Square, Glasgow, G4 0TA, United Kingdom",GLA,UK,"£1,150",117070.0,0.0
6047,Glasgow,"Whittingehame Drive, Glasgow, G12 0YJ, United Kingdom",GLA,UK,"£2,250",229050.0,0.0
6048,Glasgow,"Cairnhill Drive, Rosshall, Glasgow, G52 3TX, United Kingdom",GLA,UK,£595,60571.0,0.0
6049,Glasgow,"St Joseph's RC Church, 14 Fullarton Avenue, Glasgow, G32 8NJ, United Kingdom",GLA,UK,£900,91620.0,0.0
6050,Glasgow,"Shettleston, Shettleston Road/ Vesalius Street, Shettleston Road, Glasgow, G32 7NR, United Kingdom",GLA,UK,£690,70242.0,0.0
6051,Glasgow,"138 Bath Lane, Glasgow, G2 4JX, United Kingdom",GLA,UK,"£1,850",188330.0,0.0
6052,Glasgow,"Woodside Halls, 36 Glenfarg Street, Glasgow, G20 7QE, United Kingdom",GLA,UK,"£1,050",106890.0,0.0
6053,Glasgow,"25 Corrour Road, Glasgow, G43 2DZ, United Kingdom",GLA,UK,"£1,100",111980.0,0.0
6054,Glasgow,"18 Trainard Avenue, Glasgow, G32 7RD, United Kingdom",GLA,UK,£695,70751.0,0.0
6055,Glasgow,"Kelvinhaugh Street, Glasgow, G3 8NU, United Kingdom",GLA,UK,"£5,400",549720.0,0.0
6056,Glasgow,"Co-operative Building, Carnoustie Street, Glasgow, G5 8PN, United Kingdom",GLA,UK,£895,91111.0,0.0
6058,Glasgow,"50 Spey Road, Glasgow, G61 1LB, United Kingdom",GLA,UK,"£1,255",127759.0,0.0
6059,Glasgow,"Moonstar Travel, 307 Maxwell Road, Glasgow, G41 1TD, United Kingdom",GLA,UK,"£3,000",305400.0,0.0
6060,Glasgow,"15 Woodside Terrace, Glasgow, G3 7XH, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6061,Glasgow,"5 Kingsborough Gardens, Partickhill, Glasgow, G12 9NL, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6062,Glasgow,"Maryhill, Wyndford Road/ Invershin Drive, Wyndford Road, Wyndford, Glasgow, G20 8EX, United Kingdom",GLA,UK,£850,86530.0,0.0
6063,Glasgow,"Whitburn Street, Glasgow, G32 6RE, United Kingdom",GLA,UK,£850,86530.0,0.0
6064,Glasgow,"53 Airlie Street, Partickhill, Glasgow, G12 9SW, United Kingdom",GLA,UK,"£1,495",152191.0,0.0
6065,Glasgow,"9 Victoria Circus, Partickhill, Glasgow, G12 9JY, United Kingdom",GLA,UK,"£1,395",142011.0,0.0
6066,Glasgow,"Glasgow City, G52 2RZ, United Kingdom",GLA,UK,"£2,797",284734.6,0.0
6068,Glasgow,"Grandtully Drive, The Butney, Glasgow, G12 0DP, United Kingdom",GLA,UK,£950,96710.0,0.0
6069,Glasgow,"Glasgow City, G14 9XP, United Kingdom",GLA,UK,"£3,012",306621.6,0.0
6070,Glasgow,"unnamed road, Glasgow, G71 7UU, United Kingdom",GLA,UK,"£1,750",178150.0,0.0
6071,Glasgow,"Croftfoot Primary School, Crofthill Road, Glasgow, G44 5QQ, United Kingdom",GLA,UK,£895,91111.0,0.0
6072,Glasgow,"Woodlands Terrace, Glasgow, G3 6DF, United Kingdom",GLA,UK,"£2,750",279950.0,0.0
6073,Glasgow,"Craigenbay Road, Lenzie, G66 5JP, United Kingdom",GLA,UK,"£1,350",137430.0,0.0
6074,Glasgow,"Tesco Express, Kent Road, Glasgow, G3 7EF, United Kingdom",GLA,UK,"£1,395",142011.0,0.0
6075,Glasgow,"Chancellor Street, Partickhill, Glasgow, G11 5PR, United Kingdom",GLA,UK,"£1,645",167461.0,0.0
6076,Glasgow,"204 Hunter Street, Glasgow, G4 0UP, United Kingdom",GLA,UK,"£1,500",152700.0,0.0
6077,Glasgow,"Norwood Park, Bearsden, G61 2RF, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6078,Glasgow,"Glasgow City, G1 4NP, United Kingdom",GLA,UK,"£8,894",905409.2,0.0
6079,Glasgow,"Kelvinhaugh Street, Glasgow, G3 8NU, United Kingdom",GLA,UK,"£1,900",193420.0,0.0
6080,Glasgow,"Sandwich Bar, Vine Street, Partickhill, Glasgow, G11 6BB, United Kingdom",GLA,UK,"£1,050",106890.0,0.0
6082,Glasgow,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",GLA,UK,"£1,150",117070.0,0.0
6083,Glasgow,"23 Belmont Street, Glasgow, G12 8EW, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6084,Glasgow,"Albion Building, 60 Ingram Street, Glasgow, G1 1HE, United Kingdom",GLA,UK,"£1,100",111980.0,0.0
6085,Glasgow,"Hughenden Terrace, Partickhill, Glasgow, G12 9XR, United Kingdom",GLA,UK,"£1,895",192911.0,0.0
6086,Glasgow,"Glasgow City, G4 0TQ, United Kingdom",GLA,UK,"£5,188",528138.4,0.0
6087,Glasgow,"Linzi's Luscious Locks, 1005 Crow Road, Glasgow, G13 1JP, United Kingdom",GLA,UK,£995,101291.0,0.0
6088,Glasgow,"3-5 Merrylee Road, New Cathcart, Glasgow, G43 2SP, United Kingdom",GLA,UK,"£2,995",304891.0,0.0
6089,Glasgow,"Tiffney's, Otago Street, North Kelvinside, Glasgow, G12 8JJ, United Kingdom",GLA,UK,"£1,550",157790.0,0.0
6090,Glasgow,"276 Bell Street, Glasgow, G4 0SZ, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6092,Glasgow,"52 Hughenden Lane, Partickhill, Glasgow, G12 9XU, United Kingdom",GLA,UK,£875,89075.0,0.0
6093,Glasgow,"Fishescoates Gardens, Rutherglen, G73 5NR, United Kingdom",GLA,UK,£775,78895.0,0.0
6094,Glasgow,"The Bridge, 348-382 Argyle Street, Glasgow, G2 8LX, United Kingdom",GLA,UK,"£1,300",132340.0,0.0
6095,Glasgow,"1 Montgomery Drive, Giffnock, G46 6PY, United Kingdom",GLA,UK,"£2,295",233631.0,0.0
6096,Glasgow,"Commonwealth Games Legacy Cycle Parking, King Street, Rutherglen, G73 1DQ, United Kingdom",GLA,UK,£775,78895.0,0.0
6097,Glasgow,"Honeywell Drive, Cardowan, G33 6GG, United Kingdom",GLA,UK,"£2,750",279950.0,0.0
6098,Glasgow,"138 Garthland Drive, Glasgow, G31 2SP, United Kingdom",GLA,UK,"£1,250",127250.0,0.0
6099,Glasgow,"Thornwood Primary School, 11 Thornwood Terrace, Glasgow, G11 7QZ, United Kingdom",GLA,UK,"£1,600",162880.0,0.0
6100,Glasgow,"Lady Anne Street, Glasgow, G14 0JN, United Kingdom",GLA,UK,£650,66170.0,0.0
6101,Glasgow,"Eaglesham Place, Glasgow, G51 1PS, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6102,Glasgow,"135 Hayburn Lane, Partickhill, Glasgow, G12 9FD, United Kingdom",GLA,UK,"£2,100",213780.0,0.0
6103,Glasgow,"State Bar, Sauchiehall Lane, Glasgow, G2 4GY, United Kingdom",GLA,UK,"£2,500",254500.0,0.0
6104,Glasgow,"301-305 Glasgow Harbour Terraces, Thornwood, Glasgow, G11 6BP, United Kingdom",GLA,UK,"£1,550",157790.0,0.0
6106,Glasgow,"8 Kennoway Drive, Thornwood, Glasgow, G11 7UA, United Kingdom",GLA,UK,£800,81440.0,0.0
6107,Glasgow,"7 Riverview Gardens, Glasgow, G5 8EG, United Kingdom",GLA,UK,"£2,400",244320.0,0.0
6108,Glasgow,"Dalhousie Court, West Graham Street, Glasgow, G4 9LL, United Kingdom",GLA,UK,"£1,195",121651.0,0.0
6109,Glasgow,"Kirkland Street, Queen's Cross, Glasgow, G20 6SP, United Kingdom",GLA,UK,"£1,070",108926.0,0.0
6110,Glasgow,"Finnieston Street, Glasgow, G3 8HD, United Kingdom",GLA,UK,"£1,450",147610.0,0.0
6111,Glasgow,"National Theatre of Scotland, 125 Craighall Road, Glasgow, G4 9TL, United Kingdom",GLA,UK,"£1,350",137430.0,0.0
6112,Glasgow,"Willowbank Community Garden, Willowbank Crescent, Glasgow, G3 6NA, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6113,Glasgow,"Lochlibo Avenue, Knightswood Park, Glasgow, G13 4AA, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6114,Glasgow,"Glasgow City, G11 5LU, United Kingdom",GLA,UK,"£24,146",2458062.8,0.0
6116,Glasgow,"Meadowside Quay Walk, Thornwood, Glasgow, G11 6AW, United Kingdom",GLA,UK,"£1,750",178150.0,0.0
6117,Glasgow,"16 Dalmarnock Drive, Mile-end, Glasgow, G40 4LQ, United Kingdom",GLA,UK,£850,86530.0,0.0
6118,Glasgow,"Craigend Circus, Low Knightswood, Glasgow, G13 2TY, United Kingdom",GLA,UK,"£1,175",119615.0,0.0
6119,Glasgow,"Denmilne Street, Rogerfield, Glasgow, G34 0AE, United Kingdom",GLA,UK,£800,81440.0,0.0
6120,Glasgow,"Glasgow, Glasgow City, Scotland, United Kingdom",GLA,UK,"£2,558",260404.4,0.0
6121,Glasgow,"Ballantrae Road, Blantyre, G72 0YQ, United Kingdom",GLA,UK,£895,91111.0,0.0
6122,Glasgow,"Everard Drive, Balgrayhill, Glasgow, G21 1XH, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6123,Glasgow,"Colgrave Crescent, Glasgow, G32 8PJ, United Kingdom",GLA,UK,£995,101291.0,0.0
6124,Glasgow,"24 Pendicle Road, Glasgow, G61 1EE, United Kingdom",GLA,UK,"£2,750",279950.0,0.0
6125,Glasgow,"Glenduffhill Road, Barrachnie, Glasgow, G69 6PD, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6126,Glasgow,"FootAsylum, Argyle Street, Glasgow, G2 8BH, United Kingdom",GLA,UK,"£1,050",106890.0,0.0
6127,Glasgow,"The Gym, 164 Bothwell Street, Glasgow, G2 7EL, United Kingdom",GLA,UK,"£1,300",132340.0,0.0
6128,Glasgow,"Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",GLA,UK,"£1,520",154736.0,0.0
6130,Glasgow,"Gladsmuir Road, South Cardonald, Glasgow, G52 2JA, United Kingdom",GLA,UK,£995,101291.0,0.0
6131,Glasgow,"9-11 Kelvinside Gardens East, Queen's Cross, Glasgow, G20 6BD, United Kingdom",GLA,UK,"£1,295",131831.0,0.0
6132,Glasgow,"Glasgow City, G2 6AB, United Kingdom",GLA,UK,"£8,702",885863.6,0.0
6133,Glasgow,"62 Fergus Drive, North Kelvinside, Glasgow, G20 6AT, United Kingdom",GLA,UK,"£1,300",132340.0,0.0
6134,Glasgow,"Dykebar Avenue, Scotstounhill, Glasgow, G13 3HE, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6135,Glasgow,"Co-operative Building, Carnoustie Street, Glasgow, G5 8PN, United Kingdom",GLA,UK,"£2,500",254500.0,0.0
6136,Glasgow,"Elign Place, 240 Bath Street, Glasgow, G2 4JW, United Kingdom",GLA,UK,"£2,950",300310.0,0.0
6137,Glasgow,"Budhill Avenue, Glasgow, G32 0PJ, United Kingdom",GLA,UK,£695,70751.0,0.0
6138,Glasgow,"North Frederick Path, Glasgow, G1 2BG, United Kingdom",GLA,UK,"£1,350",137430.0,0.0
6140,Glasgow,"74 York Street, Laurieston, Glasgow, G2 8NJ, United Kingdom",GLA,UK,"£1,395",142011.0,0.0
6141,Glasgow,"Elgin Place, 240 Bath Street, Glasgow, G2 4JW, United Kingdom",GLA,UK,"£2,500",254500.0,0.0
6142,Glasgow,"North Lanarkshire, G69 8BP, United Kingdom",GLA,UK,"£3,012",306621.6,0.0
6143,Glasgow,"21 Queensborough Gardens, Partickhill, Glasgow, G12 9PP, United Kingdom",GLA,UK,"£1,895",192911.0,0.0
6144,Glasgow,"87 Hyndland Road, Partickhill, Glasgow, G12 9JF, United Kingdom",GLA,UK,"£1,895",192911.0,0.0
6145,Glasgow,"10 Drymen Road, Glasgow, G61 2RB, United Kingdom",GLA,UK,"£2,500",254500.0,0.0
6146,Glasgow,"Lancefield Quay, Glasgow, G3 8HE, United Kingdom",GLA,UK,"£3,922",399259.6,10180.0
6147,Glasgow,"Glasgow City, G31 1AF, United Kingdom",GLA,UK,"£4,662",474591.6,0.0
6148,Glasgow,"2 McAslin Court, Glasgow, G4 0PQ, United Kingdom",GLA,UK,"£1,800",183240.0,0.0
6149,Glasgow,"46 Buccleuch Street, Glasgow, G3 6PQ, United Kingdom",GLA,UK,£995,101291.0,0.0
6150,Glasgow,"Lindrick Drive, Gilshochill, Glasgow, G23 5QR, United Kingdom",GLA,UK,£750,76350.0,0.0
6151,Glasgow,"Nicolson Court, Stepps, G33 6HY, United Kingdom",GLA,UK,"£1,000",101800.0,0.0
6152,Glasgow,"Ellangowan Road, Glasgow, G41 3SX, United Kingdom",GLA,UK,£695,70751.0,0.0
6154,Glasgow,"Co-operative Building, Morrison Street, Glasgow, G5 8BE, United Kingdom",GLA,UK,£795,80931.0,0.0
6155,Glasgow,"Glasgow City, G40 1EF, United Kingdom",GLA,UK,"£6,120",623016.0,0.0
6156,Glasgow,"Khublai Khans, 26 Candleriggs, Laurieston, Glasgow, G1 1LD, United Kingdom",GLA,UK,£915,93147.0,
6157,Glasgow,"Berkeley Street, Glasgow, G3 7DX, United Kingdom",GLA,UK,"£1,250",127250.0,0.0
6158,Glasgow,"Mauchline Wynd, Rutherglen, G73 4BP, United Kingdom",GLA,UK,"£1,500",152700.0,0.0
6159,Glasgow,"6 Woodside Terrace, Glasgow, G3 7UY, United Kingdom",GLA,UK,"£2,150",218870.0,0.0
6160,Glasgow,"322 Kennedy Street, Glasgow, G4 0PU, United Kingdom",GLA,UK,£995,101291.0,0.0
6161,Glasgow,"Bank Street, 52-54 Bank Street, North Kelvinside, Glasgow, G12 8LZ, United Kingdom",GLA,UK,"£2,100",213780.0,0.0
6162,Glasgow,"Havelock Lane, Partickhill, Glasgow, G11 5JF, United Kingdom",GLA,UK,"£1,525",155245.0,0.0
6164,Glasgow,"4, 5 La Belle Place, Glasgow, G3 7LH, United Kingdom",GLA,UK,"£2,750",279950.0,0.0
6165,Glasgow,"79 White Street, Partickhill, Glasgow, G11 5ED, United Kingdom",GLA,UK,"£1,250",127250.0,0.0
6166,Glasgow,"17 Woodside Terrace, Glasgow, G3 7XH, United Kingdom",GLA,UK,"£2,300",234140.0,0.0
6167,Glasgow,"Budhill Avenue, Glasgow, G32 0PJ, United Kingdom",GLA,UK,£695,70751.0,0.0
6168,Glasgow,"Deanpark Nursery School, 10 Deanston Drive, Glasgow, G41 3AE, United Kingdom",GLA,UK,"£1,200",122160.0,0.0
6169,Glasgow,"Dorchester 183, 183 Dorchester Avenue, Glasgow, G12 0EH, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6170,Glasgow,"Morrisons, 1-2 Merkland Street, Partickhill, Glasgow, G11 6BQ, United Kingdom",GLA,UK,"£1,521",154837.8,0.0
6171,Glasgow,"Finnieston Street, Glasgow, G3 8HD, United Kingdom",GLA,UK,"£1,300",132340.0,0.0
6172,Glasgow,"Cairncross House, Kelvinhaugh Street, Glasgow, G3 8NU, United Kingdom",GLA,UK,"£1,065",108417.0,0.0
6173,Glasgow,"204 Hunter Street, Glasgow, G4 0UP, United Kingdom",GLA,UK,"£2,100",213780.0,0.0
6174,Glasgow,"90, 96, 102, 104 Niddrie Road, Glasgow, G42 8NN, United Kingdom",GLA,UK,£575,58535.0,0.0
6175,Glasgow,"10 Glenfinnan Drive, Wyndford, Glasgow, G20 8HN, United Kingdom",GLA,UK,"£2,200",223960.0,0.0
6176,Glasgow,"Barlanark Drive, Glasgow, G33 4QB, United Kingdom",GLA,UK,"£1,750",178150.0,0.0
6178,Glasgow,"24 Caird Drive, Partickhill, Glasgow, G11 5DY, United Kingdom",GLA,UK,"£1,800",183240.0,0.0
6179,Glasgow,"9-15 Buccleuch Street, Glasgow, G3 6SJ, United Kingdom",GLA,UK,"£1,695",172551.0,0.0
6180,Glasgow,"Glasgow City, G11 6BQ, United Kingdom",GLA,UK,"£5,260",535468.0,0.0
6181,Glasgow,"13 Millroad Gardens, Glasgow, G40 2LU, United Kingdom",GLA,UK,£950,96710.0,0.0
6182,Glasgow,"43 Finlay Drive, Glasgow, G31 2QX, United Kingdom",GLA,UK,"£1,125",114525.0,0.0
6183,Glasgow,"51 St Mungo Avenue, Glasgow, G4 0PJ, United Kingdom",GLA,UK,"£1,950",198510.0,0.0
6184,Glasgow,"5 Prince's Terrace, Partickhill, Glasgow, G12 9JW, United Kingdom",GLA,UK,"£1,595",162371.0,0.0
6185,Glasgow,"Beresford, Garnet Street, Glasgow, G3 6TR, United Kingdom",GLA,UK,£995,101291.0,0.0
6186,Glasgow,"Oatlands Square, Hutchesontown, Glasgow, G5 0GZ, United Kingdom",GLA,UK,"£1,395",142011.0,0.0
6188,Glasgow,"Cumberland Street, Laurieston, Glasgow, G5 0SH, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6189,Glasgow,"Milngavie Road, Bearsden, G61 2HY, United Kingdom",GLA,UK,£950,96710.0,0.0
6190,Glasgow,"Garngaber High Junction, Easter Garngaber Road, Lenzie, G66 5JQ, United Kingdom",GLA,UK,"£1,750",178150.0,0.0
6191,Glasgow,"Minard Road / Waverley Gardens, Minard Road, Shawmoss, Glasgow, G41 3EB, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6192,Glasgow,"Terminus Junction 'B', St Andrews Close, Glasgow, G41 1QG, United Kingdom",GLA,UK,£925,94165.0,0.0
6193,Glasgow,"Urban Funk, Duke Street, Glasgow, G31 1RY, United Kingdom",GLA,UK,"£1,295",131831.0,0.0
6194,Glasgow,"190 Newlands Road, Glasgow, G43 2JS, United Kingdom",GLA,UK,£695,70751.0,0.0
6195,Glasgow,"22 Great Dovehill, Glasgow, G1 5DN, United Kingdom",GLA,UK,"£1,300",132340.0,0.0
6196,Glasgow,"Anniesland Court, Crow Road, Glasgow, G13 1ET, United Kingdom",GLA,UK,"£1,100",111980.0,0.0
6197,Glasgow,"The Atrium, 27 Broomhill Avenue, Thornwood, Glasgow, G11 7BF, United Kingdom",GLA,UK,"£1,450",147610.0,0.0
6198,Glasgow,"Haggs Road, Glasgow, G41 3SR, United Kingdom",GLA,UK,£800,81440.0,0.0
6199,Glasgow,"Core Citi Lets, 61 Rose Street, Glasgow, G3 6SQ, United Kingdom",GLA,UK,"£1,195",121651.0,0.0
6200,Glasgow,"Sutherland Avenue, Shawmoss, Glasgow, G41 4HG, United Kingdom",GLA,UK,"£2,195",223451.0,0.0
6202,Glasgow,"Crow Road / Randolph Road, Crow Road, Glasgow, G11 7DH, United Kingdom",GLA,UK,"£1,095",111471.0,0.0
6203,Glasgow,"79 Oban Drive, North Kelvinside, Glasgow, G20 8XU, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6204,Glasgow,"Mill Crescent, Glasgow, G40 1LT, United Kingdom",GLA,UK,£795,80931.0,0.0
6205,Glasgow,"Glasgow City, G40 4AF, United Kingdom",GLA,UK,"£10,543",1073277.4,0.0
6206,Glasgow,"Ashmore Road / Cherrybank Road, Ashmore Road, Glasgow, G43 2PW, United Kingdom",GLA,UK,£825,83985.0,0.0
6207,Glasgow,"Dorlin Road, Cardowan, G33 6AP, United Kingdom",GLA,UK,£995,101291.0,0.0
6208,Glasgow,"True Student, New City Road, Glasgow, G4 9NL, United Kingdom",GLA,UK,"£1,118",113812.4,0.0
6209,Glasgow,"Marlborough Avenue, Thornwood, Glasgow, United Kingdom",GLA,UK,"£1,400",142520.0,0.0
6210,Glasgow,"Royal Terrace, Glasgow, G42 8QN, United Kingdom",GLA,UK,"£1,395",142011.0,0.0
6212,Glasgow,"Kersland Street, North Kelvinside, Glasgow, G12 8BL, United Kingdom",GLA,UK,"£3,000",305400.0,0.0
6213,Glasgow,"West Village, Beith Street, Partickhill, Glasgow, G11 6PS, United Kingdom",GLA,UK,"£1,040",105872.0,0.0
6214,Glasgow,"Exhibition Centre Railway Station, Minerva Street, Glasgow, G3 8BY, United Kingdom",GLA,UK,"£1,650",167970.0,0.0
6215,Glasgow,"17 Oswald Street, Laurieston, Glasgow, G1 4QP, United Kingdom",GLA,UK,£925,94165.0,0.0
6216,Glasgow,"William Hill, Sauchiehall Street, Glasgow, G2 3HW, United Kingdom",GLA,UK,"£2,000",203600.0,0.0
6217,Frankfurt,"Bischofsheimer Weg 2, 63075 Offenbach am Main, Germany",FRA,DE,"€1,295",112924.0,87200.0
6218,Frankfurt,"Koselstraße 48, 60318 Frankfurt, Germany",FRA,DE,"€2,400",209280.0,0.0
6219,Frankfurt,"Ipartment Frankfurt-Bahnhofsviertel, Taunusstraße 33, 60329 Frankfurt, Germany",FRA,DE,"€1,251",109087.2,87200.0
6220,Frankfurt,"Münchener Straße 55, 60329 Frankfurt, Germany",FRA,DE,€620,54064.0,81096.0
6221,Frankfurt,"Kriegkstraße, 60326 Frankfurt, Germany",FRA,DE,"€1,926",167947.2,261600.0
6222,Frankfurt,"Luisenstraße 72, 63263 Neu-Isenburg, Germany",FRA,DE,"€1,284",111964.8,52320.0
6223,Frankfurt,"Koselstraße 48, 60318 Frankfurt, Germany",FRA,DE,"€2,400",209280.0,0.0
6224,Frankfurt,"Opernplatz 8, 60313 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6226,Frankfurt,"Gervinusstraße 24, 60322 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6227,Frankfurt,"Oeserstraße 13, 65934 Frankfurt, Germany",FRA,DE,"€1,487",129666.40000000001,87200.0
6228,Frankfurt,"Leipziger Straße 43, 60487 Frankfurt, Germany",FRA,DE,€760,66272.0,99408.0
6229,Frankfurt,"Solmsstraße 56, 60486 Frankfurt, Germany",FRA,DE,"€1,967",171522.4,0.0
6230,Frankfurt,"Nauheimer Straße 10, 60486 Frankfurt, Germany",FRA,DE,€640,55808.0,83712.0
6231,Frankfurt,"Rohmerstraße 8, 60486 Frankfurt, Germany",FRA,DE,€690,60168.0,90252.0
6232,Frankfurt,"Oeder Weg 100-102, 60318 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6233,Frankfurt,"Münchener Straße 26, 60329 Frankfurt, Germany",FRA,DE,€720,62784.0,94176.0
6234,Frankfurt,"Gref-Völsing-Straße 23, 60314 Frankfurt, Germany",FRA,DE,€745,64964.0,97402.40000000001
6236,Frankfurt,"Offenbacher Landstraße 407, 60599 Frankfurt, Germany",FRA,DE,€670,58424.0,87636.0
6237,Frankfurt,"Textorstraße 81, 60594 Frankfurt, Germany",FRA,DE,"€1,050",91560.0,69760.0
6238,Frankfurt,"Schwedlerstraße 13, 60314 Frankfurt, Germany",FRA,DE,"€1,772",154518.4,0.0
6239,Frankfurt,"Körnerstraße 6, 60322 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6240,Frankfurt,"Cranachstraße 10, 60596 Frankfurt, Germany",FRA,DE,"€2,520",219744.0,0.0
6241,Frankfurt,"Amelia-Mary-Earhart-Straße 5, 60549 Frankfurt, Germany",FRA,DE,"€1,611",140479.2,87200.0
6242,Frankfurt,"Werftstraße 15, 60327 Frankfurt, Germany",FRA,DE,"€2,200",191840.0,0.0
6243,Frankfurt,"Gref-Völsing-Straße 23, 60314 Frankfurt, Germany",FRA,DE,€750,65400.0,98100.0
6244,Frankfurt,"Einkaufsmeile Leipziger Straße, Leipziger Straße 43, 60487 Frankfurt, Germany",FRA,DE,€930,81096.0,121644.0
6245,Frankfurt,"Westendplatz 29, 60325 Frankfurt, Germany",FRA,DE,"€1,390",121208.0,242416.0
6246,Frankfurt,"Schöne Aussicht 11, 60311 Frankfurt, Germany",FRA,DE,€890,77608.0,174400.0
6247,Frankfurt,"Panorama Residenz, Ostparkstraße 45, 60385 Frankfurt, Germany",FRA,DE,"€1,295",112924.0,112924.0
6248,Frankfurt,"Parkstraße 11, 60322 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6250,Frankfurt,"Launhardtstraße 2-4, 60314 Frankfurt, Germany",FRA,DE,"€1,350",117720.0,0.0
6251,Frankfurt,"Altkönigstraße 20a, 61440 Oberursel, Germany",FRA,DE,"€1,560",136032.0,0.0
6252,Frankfurt,"Gerbermühlstraße 13-31, 60594 Frankfurt, Germany",FRA,DE,"€1,279",111528.8,87200.0
6253,Frankfurt,"The Flag Oskar M., Oskar-von-Miller-Straße 10, 60314 Frankfurt, Germany",FRA,DE,"€4,120",359264.0,0.0
6254,Frankfurt,"Koselstraße 48, 60318 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6255,Frankfurt,"Münchener Straße 55, 60329 Frankfurt, Germany",FRA,DE,€620,54064.0,81096.0
6256,Frankfurt,"Citadines, Europa-Allee 23, 60327 Frankfurt, Germany",FRA,DE,"€3,433",299357.60000000003,0.0
6257,Frankfurt,"Buchwaldstraße 3, 60385 Frankfurt, Germany",FRA,DE,"€3,400",296480.0,296480.0
6258,Frankfurt,"Buchwaldstraße 3, 60385 Frankfurt, Germany",FRA,DE,"€2,900",252880.0,252880.0
6260,Frankfurt,"Textorstraße 79, 60594 Frankfurt, Germany",FRA,DE,"€1,300",113360.0,69760.0
6261,Frankfurt,"Schleiermacherstraße 10, 60316 Frankfurt, Germany",FRA,DE,€700,61040.0,91560.0
6262,Frankfurt,"Staufenstraße 34, 60323 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6263,Frankfurt,"Wilhelmshöher Straße 59, 60389 Frankfurt, Germany",FRA,DE,"€1,700",148240.0,148240.0
6264,Frankfurt,"Würzburger Straße 8, 60385 Frankfurt, Germany",FRA,DE,"€1,600",139520.0,0.0
6265,Frankfurt,"Kronberger Straße 26, 61440 Oberursel, Germany",FRA,DE,"€1,988",173353.6,0.0
6266,Frankfurt,"Oskar-von-Miller-Straße 12, 60314 Frankfurt, Germany",FRA,DE,"€3,200",279040.0,0.0
6267,Frankfurt,"Bernardstraße 101, 63067 Offenbach am Main, Germany",FRA,DE,€950,82840.0,0.0
6268,Frankfurt,"Liebfrauenstraße 20, 61440 Oberursel, Germany",FRA,DE,"€1,050",91560.0,0.0
6269,Frankfurt,"Körnerstraße 6, 60322 Frankfurt, Germany",FRA,DE,€899,78392.8,0.0
6270,Frankfurt,"Niedenau 9, 60325 Frankfurt, Germany",FRA,DE,"€1,320",115104.0,0.0
6271,Frankfurt,"Auf der Heide 6, 61476 Kronberg, Germany",FRA,DE,"€2,999",261512.80000000002,0.0
