City,Price,Rooms,Bathrooms,Area,Location,Amenities,Dogs_allowed,Cats_allowed,Deposite
Munich,"€2,300",Studio,1,52m,"Franz-Joseph-Straße 29, 80801 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Dishwasher']",allowed,allowed,"€4,600"
Munich,€945,3,1,unknown,"Sulzbacher Straße 1, 80803 Munich, Germany",[],not allowed,not allowed,"€1,417"
Munich,"€1,250",1,1,23m,"Augustenstraße 43, 80333 Munich, Germany","['Dishwasher', 'Elevator', 'Washer/Dryer In Unit']",not allowed,not allowed,0
Munich,"€1,890",Studio,1,unknown,"Dorpater Straße 9, 81927 Munich, Germany",[],not allowed,not allowed,0
Munich,"€1,900",1,1,25m,"Vi Vadi, Marsstraße 6, 80335 Munich, Germany",['Elevator'],not allowed,not allowed,0
Munich,"€2,800",1,1,100m,"Pienzenauerstraße 16, 81679 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Dishwasher', 'Elevator']",allowed,allowed,0
Munich,"€2,928",Studio,1,22m,"Schatzbogen 35, 81829 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Storage']",allowed,allowed,€250
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€2,310",Studio,1,19m,"Schatzbogen 35, 81829 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Storage']",allowed,allowed,€250
Munich,€795,3,1,17m,"Sulzbacher Straße 1, 80803 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,192"
Munich,"€2,440",3,1,85m,"Nymphenburger Straße 105, 80636 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator', 'Washer/Dryer In Unit']",not allowed,not allowed,0
Munich,"€1,390",1,1,34m,"Tumblingerstraße 44a, 80337 Munich, Germany",['Elevator'],not allowed,not allowed,0
Munich,"€1,045",3,1,unknown,"Viktualienmarkt, 80331 Munich, Germany",[],not allowed,not allowed,"€1,567"
Munich,"€11,398",2,1,592sf,"Munich, Bavaria, Germany","['Balcony', 'Parking', 'Dishwasher']",allowed,allowed,0
Munich,€920,5,1,87m,"Grünwalder Straße 119, 81547 Munich, Germany",['Dishwasher'],not allowed,not allowed,0
Munich,"€2,340",Studio,1,unknown,"SMARTments business, Walter-Gropius-Straße 11, 80807 Munich, Germany","['Parking', 'Washer/Dryer In Unit', 'Furnished', 'Elevator']",not allowed,not allowed,€200
Munich,"€2,449",Studio,1,30m,"Fritz-Erler-Straße 30, 81737 Munich, Germany",[],not allowed,not allowed,0
Munich,€745,4,1,7m,"Fallstraße 42, 81369 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,117"
Munich,€975,4,1,unknown,"Green Levels, Tübinger Straße 3, 80686 Munich, Germany",[],not allowed,not allowed,"€1,462"
Munich,€995,1,1,25m,"Alte Münchner Straße 45, 85774 Unterföhring, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit']",not allowed,not allowed,€500
Munich,€795,1,1,unknown,"Kemptener Straße 18, 81475 Munich, Germany",[],not allowed,not allowed,"€1,880"
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€3,408",Studio,1,29m,"Münchner Industriebuchbinderei Urban Meister, Bahnhofstraße 5, 85609 Dornach, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Storage']",allowed,allowed,€250
Munich,€995,3,1,13m,"Adlzreiterstraße 13, 80337 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,492"
Munich,"€1,790",2,1,33m,"Karwendelstraße 26, 81369 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€2,000"
Munich,"€2,285",1,1,57m,"Ridlerstraße 29d, 80339 Munich, Germany","['Dishwasher', 'Elevator', 'Washer/Dryer In Unit', 'Wheelchair Accessible']",not allowed,not allowed,0
Munich,"€4,307",Studio,1,26m,"Landwehrstraße 75, 80336 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included', 'Storage', 'Dishwasher']",allowed,allowed,0
Munich,"€3,800",5,1,160m,"Orionweg 5, 85609 Aschheim, Germany","['Air Conditioning', 'Balcony', 'Dishwasher']",not allowed,not allowed,0
Munich,"€2,390",2,1,65m,"Böhmerwaldplatz 11, 81679 Munich, Germany",['Dishwasher'],not allowed,not allowed,0
Munich,"€1,850",1,1,34m,"Prinzregentenstraße 155, 81677 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator', 'Wheelchair Accessible']",not allowed,not allowed,0
Munich,"€7,942",1,1,unknown,"Munich, Bavaria, Germany","['Elevator', 'Dishwasher', 'Garden']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,565",1,1,31m,"Schleißheimer Straße 257, 80809 Munich, Germany","['Balcony', 'Elevator', 'Pool', 'Wheelchair Accessible']",allowed,allowed,0
Munich,€950,4,1,unknown,"Green Levels, Tübinger Straße, 80686 Munich, Germany",[],not allowed,not allowed,"€1,425"
Munich,"€1,095",4,1,unknown,"Green Levels, Tübinger Straße 3, 80686 Munich, Germany",[],not allowed,not allowed,"€1,642"
Munich,"€2,763",Studio,1,29m,"Margarete-Steiff-Straße 9, 80997 Munich, Germany","['Furnished', 'Parking', 'Storage', 'Washer/Dryer In Unit', 'Utilities Included']",allowed,allowed,0
Munich,"€2,250",2,1,56m,"Schleißheimer Straße 100a, Munich, Germany","['Balcony', 'Dishwasher', 'Elevator', 'Washer/Dryer In Unit']",not allowed,not allowed,0
Munich,"€2,100",1,1,53m,"Zeppelinstraße 35, 81669 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Dishwasher']",not allowed,not allowed,0
Munich,"€3,232",Studio,1,29m,"Neuperlach Süd, Carl-Wery-Straße, 81739 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Dishwasher']",not allowed,not allowed,0
Munich,€945,3,1,10m,"Sulzbacher Straße 1, 80803 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,417"
Munich,"€1,550",1,1,26m,"Kraepelinstraße 51, 80804 Munich, Germany","['Furnished', 'Dishwasher', 'Washer/Dryer In Unit']",not allowed,not allowed,"€2,300"
Munich,"€1,400",3,1,35m,"Kreillerstraße 133, 81825 Munich, Germany","['Furnished', 'Washer/Dryer In Unit']",not allowed,not allowed,"€2,800"
Munich,"€2,700",Studio,1,unknown,"SMARTments business, Walter-Gropius-Straße 11, 80807 Munich, Germany","['Parking', 'Washer/Dryer In Unit', 'Furnished', 'Elevator']",not allowed,not allowed,€200
Munich,"€1,170",6,2,178m,"Schwanseestraße, 81549 Munich, Germany",['Balcony'],not allowed,not allowed,0
Munich,"€2,342",Studio,1,23m,"Olschewskibogen 18, 80935 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,020",4,1,11m,"Green Levels, Tübinger Straße 3, 80686 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,530"
Munich,"€2,030",1,1,unknown,"Leica Geosystems GmbH Vertrieb Deutschland, Triebstraße, 80993 Munich, Germany","['Washer/Dryer In Unit', 'Furnished', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,600",1,1,38m,"Aachener Straße 3, 80804 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator']",not allowed,not allowed,0
Munich,€995,3,1,unknown,"Adlzreiterstraße 13, 80337 Munich, Germany",[],not allowed,not allowed,"€1,492"
Munich,"€33,051",2,2,unknown,"Munich, Bavaria, Germany","['Pool', 'Dishwasher', 'Garden']",allowed,allowed,0
Munich,€995,4,1,unknown,"Fallstraße 42, 81369 Munich, Germany",[],not allowed,not allowed,"€1,492"
Munich,"€2,049",2,1,50m,"DESWME040401;DESWME040402, Dieter-Hildebrandt-Straße, 81737 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Dishwasher']",not allowed,not allowed,"€3,200"
Munich,"€2,500",2,1,95m,"Geiselgasteigstraße 44, 81545 Munich, Germany","['Fireplace', 'Dishwasher', 'Washer/Dryer In Unit', 'Balcony']",not allowed,not allowed,0
Munich,"€4,700",3,1,81m,"Johannisplatz 15, 81667 Munich, Germany","['Balcony', 'Dishwasher', 'Washer/Dryer In Unit']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,443",2,1,28m,"Ridlerstraße 19, 80339 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Storage', 'Dishwasher']",not allowed,not allowed,"€2,698"
Munich,"€2,560",Studio,1,29m,"Ernstl Studentenwohnheim, Ernst-Hochholzer-Straße 3, 81825 Munich, Germany",[],not allowed,not allowed,0
Munich,"€1,989",Studio,1,22m,"EDEKA, Paschstraße 46, 80637 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included', 'Storage']",allowed,allowed,0
Munich,"€1,095",4,1,17m,"Maistraße 10, 80337 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,642"
Munich,"€2,750",2,1,120m,"Milchstraße 12, 81667 Munich, Germany","['Fireplace', 'Dishwasher', 'Washer/Dryer In Unit']",allowed,allowed,0
Munich,"€1,590",1,1,33m,"Reisingerstraße 7, 80337 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator', 'Washer/Dryer In Unit', 'Wheelchair Accessible']",not allowed,not allowed,0
Munich,€995,3,1,12m,"Adlzreiterstraße 13, 80337 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,492"
Munich,"€1,439",2,1,35m,"Ridlerstraße 19, 80339 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included', 'Dishwasher']",not allowed,not allowed,0
Munich,"€3,800",2,1,94m,"Thiele & Brandstätter Verlag GmbH, Neureutherstraße 31, 80798 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Dishwasher']",not allowed,not allowed,0
Munich,€940,3,1,unknown,"Edelweißstraße 4, 81541 Munich, Germany",[],not allowed,not allowed,"€1,410"
Munich,€940,3,1,16m,"Edelweißstraße 4, 81541 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,410"
Munich,€900,5,1,unknown,"Green Levels, Tübinger Straße, 80686 Munich, Germany",[],not allowed,not allowed,"€1,350"
Munich,"€1,493",1,1,19m,"Leica Geosystems GmbH Vertrieb Deutschland, Triebstraße, 80993 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Storage', 'Dishwasher']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,300",Studio,1,20m,"Perhamerstraße 42, 80687 Munich, Germany","['Furnished', 'Washer/Dryer In Unit']",not allowed,not allowed,"€3,000"
Munich,€855,3,1,9m,"Lindwurmstraße 191, 80337 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,282"
Munich,"€2,700",Studio,1,30m,"Microsoft Deutschland GmbH, Walter-Gropius-Straße 5, 80807 Munich, Germany","['Elevator', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,280",1,1,25m,"Occamstraße 5, 80802 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator']",not allowed,not allowed,0
Munich,"€1,799",1,1,unknown,"Leopoldstraße 206, 80804 Munich, Germany","['Parking', 'Furnished', 'Elevator']",not allowed,not allowed,"€5,000"
Munich,"€1,250",2,1,33m,"Lohstraße 11, 81543 Munich, Germany",[],not allowed,not allowed,0
Munich,"€1,953",Studio,1,21m,"EasyStreet Munich City East, Fritz-Erler-Straße, Munich, Germany",[],not allowed,not allowed,0
Munich,"€10,506",2,2,"1,012sf","Munich, Bavaria, Germany","['Air Conditioning', 'Dishwasher']",not allowed,not allowed,0
Munich,"€2,343",Studio,1,23m,"Rablstraße 10, 81669 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€7,497",2,1,"1,076sf","Bogenhausen, Munich, Bavaria, Germany","['Parking', 'Dishwasher', 'Wheelchair Accessible']",not allowed,not allowed,0
Munich,"€1,890",Studio,1,unknown,"Dorpater Straße 9, 81927 Munich, Germany",['Balcony'],not allowed,not allowed,0
Munich,€950,4,1,9m,"Green Levels, Tübinger Straße, 80686 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,425"
Munich,"€1,400",1,1,46m,"Helios-Center, Lily-Braun-Weg, 80637 Munich, Germany","['Balcony', 'Elevator']",not allowed,not allowed,0
Munich,"€2,730",Studio,1,16m,"M-Suites, Hofmannstraße, 81379 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Storage', 'Dishwasher']",allowed,allowed,0
Munich,"€1,899",1,1,32m,"Ickstattstraße 7, 80469 Munich, Germany",[],not allowed,not allowed,0
Munich,"€1,090",1,1,33m,"Alte Münchner Straße 45, 85774 Unterföhring, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit']",not allowed,not allowed,€500
Munich,"€1,800",Studio,1,unknown,"Dorpater Straße 9, 81927 Munich, Germany",[],not allowed,not allowed,0
Munich,"€1,529",2,1,30m,"Ridlerstraße 19, 80339 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Dishwasher']",not allowed,not allowed,"€2,858"
Munich,"€1,295",4,1,90m,"Maistraße 11, 80337 Munich, Germany",['Dishwasher'],not allowed,not allowed,0
Munich,€995,1,1,25m,"Alte Münchner Straße 45, 85774 Unterföhring, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit']",not allowed,not allowed,€500
Munich,€920,5,1,13m,"Kohlstraße 7, 80469 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,380"
Munich,"€1,650",1,1,60m,"Jungwirthstraße 2, 80802 Munich, Germany",['Dishwasher'],not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,850",1,1,50m,"Lucile-Grahn-Straße 37, 81675 Munich, Germany","['Dishwasher', 'Balcony', 'Elevator']",not allowed,not allowed,0
Munich,"€1,295",4,1,unknown,"Maistraße 10, 80337 Munich, Germany",[],not allowed,not allowed,"€1,942"
Munich,"€1,500",1,1,25m,"Wyndham Garden Munich Messe, Stahlgruberring 4, 81829 Munich, Germany","['Balcony', 'Elevator']",allowed,allowed,0
Munich,"€2,400",1,1,70m,"Bavariastraße 3a, 80336 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Fireplace', 'Dishwasher', 'Elevator']",not allowed,not allowed,0
Munich,"€4,000",5,1,190m,"Dublinstraße 7, 81829 Munich, Germany","['Balcony', 'Fireplace', 'Dishwasher']",not allowed,not allowed,0
Munich,€920,6,1,14m,"Frauenstraße 12, 80469 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,380"
Munich,"€3,300",5,3,85m,"Freischützstraße 104, 81927 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included', 'Dishwasher']",not allowed,not allowed,"€3,000"
Munich,"€1,450",1,1,18m,"Biberger Straße 7, 82008 Unterhaching, Germany",['Dishwasher'],not allowed,not allowed,0
Munich,"€1,045",3,1,75m,"Nymphenburger Straße 119b, 80636 Munich, Germany",['Dishwasher'],not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,170",4,1,16m,"Gorillas, Fraunhoferstraße 10, 80469 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,755"
Munich,"€4,487",1,1,409sf,"Munich, Bavaria, Germany",['Dishwasher'],not allowed,not allowed,0
Munich,"€1,980",2,1,80m,"Lincolnstraße 46, 81549 Munich, Germany","['Balcony', 'Dishwasher', 'Washer/Dryer In Unit']",not allowed,not allowed,0
Munich,"€5,406",1,1,807sf,"Maxvorstadt, Munich, Bavaria, Germany","['Air Conditioning', 'Elevator', 'Parking', 'Dishwasher']",not allowed,not allowed,0
Munich,€920,6,1,unknown,"Fallstraße 26, 81369 Munich, Germany",[],not allowed,not allowed,"€1,380"
Munich,"€1,800",1,1,65m,"Planegger Straße 32, 81241 Munich, Germany",[],not allowed,not allowed,0
Munich,"€3,567",1,1,unknown,"Munich, Bavaria, Germany",[],not allowed,not allowed,0
Munich,"€2,600",2,1,92m,"Hohenzollern Apotheke, Hohenzollernstraße 38, 80801 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Dishwasher', 'Elevator']",not allowed,not allowed,0
Munich,€990,1,1,unknown,"Veit-Stoß-Straße 86A, 80687 Munich, Germany",[],not allowed,not allowed,"€1,980"
Munich,"€1,400",Studio,1,29m,"Westermühlstraße 37, 80469 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Dishwasher']",not allowed,not allowed,"€1,400"
Munich,"€1,045",3,1,15m,"Nymphenburger Straße 107, 80636 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,567"
Munich,"€1,887",Studio,1,23m,"The Flag - Serviced Apartments, Gneisenaustraße 24, 80992 Munich, Germany","['Furnished', 'Parking', 'Storage', 'Washer/Dryer In Unit', 'Utilities Included']",allowed,allowed,0
Munich,"€3,428",Studio,1,40m,"Krüner Straße 51, 81373 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included', 'Storage', 'Dishwasher']",allowed,allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€3,312",Studio,1,27m,"Arnulfstraße 51a, 80636 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Air Conditioning', 'Utilities Included', 'Storage', 'Dishwasher']",allowed,allowed,0
Munich,"€3,829",Studio,1,46m,"Krüner Straße 33, 81373 Munich, Germany","['Furnished', 'Parking', 'Washer/Dryer In Unit', 'Utilities Included', 'Storage', 'Dishwasher']",allowed,allowed,0
Munich,"€1,500",Studio,1,23m,"Lautenschlägerstraße 26, 80999 Munich, Germany","['Furnished', 'Washer/Dryer In Unit']",not allowed,not allowed,0
Munich,"€2,257",1,1,unknown,"81829 Munich, Germany",[],not allowed,not allowed,0
Munich,"€2,250",1,1,73m,"Passauerstraße 25, 81369 Munich, Germany","['Washer/Dryer In Unit', 'Dishwasher']",not allowed,not allowed,0
Munich,"€3,450",3,1,73m,"Hippmannstraße 3, 80639 Munich, Germany","['Washer/Dryer In Unit', 'Balcony', 'Dishwasher', 'Elevator', 'Wheelchair Accessible']",allowed,allowed,0
Munich,"€2,199",2,1,95m,"Am Hochacker 51c, 81827 Munich, Germany","['Balcony', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,700",1,1,unknown,"Maria-Luiko-Straße 20, 80636 Munich, Germany","['Parking', 'Washer/Dryer In Unit', 'Furnished', 'Elevator', 'Dishwasher']",not allowed,not allowed,"€1,700"
Munich,"€2,700",2,1,70m,"Pestalozzistraße 36, 80469 Munich, Germany","['Balcony', 'Fireplace', 'Dishwasher', 'Elevator']",not allowed,not allowed,0
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
Munich,"€1,819",Studio,1,23m,"The Flag - Serviced Apartments, Gneisenaustraße 24, 80992 Munich, Germany","['Furnished', 'Parking', 'Storage', 'Washer/Dryer In Unit', 'Utilities Included']",allowed,allowed,0
Munich,"€75,132",6,3,unknown,"Munich, Bavaria, Germany","['Fireplace', 'Parking', 'Pool', 'Dishwasher', 'Garden']",allowed,allowed,0
Munich,€745,4,1,unknown,"Fallstraße 42, 81369 Munich, Germany",[],not allowed,not allowed,"€1,117"
Munich,"€1,400",1,1,36m,"Zieblandstraße 47, 80798 Munich, Germany","['Balcony', 'Elevator']",allowed,allowed,0
Munich,€945,4,1,20m,"Kapuzinerstraße 35, 80469 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,417"
Munich,"€11,705",2,2,861sf,"Munich, Bavaria, Germany","['Elevator', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,895",1,1,54m,"Barthstraße 29, 80339 Munich, Germany","['Balcony', 'Dishwasher', 'Elevator']",allowed,allowed,0
Munich,"€1,580",1,1,32m,"Damaschkestraße 114, 81825 Munich, Germany","['Dishwasher', 'Washer/Dryer In Unit', 'Balcony']",not allowed,not allowed,0
Munich,"€1,950",2,1,60m,"Mathildenstraße 5a, 80336 Munich, Germany","['Washer/Dryer In Unit', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,045",3,1,unknown,"Nymphenburger Straße 107, 80636 Munich, Germany",[],not allowed,not allowed,"€1,567"
Munich,€820,5,1,16m,"Kapuzinerstraße 35, 80469 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Utilities Included']",not allowed,not allowed,"€1,230"
Munich,"€26,363",Studio,1,unknown,Reismühlenstraße 4,"['Fireplace', 'Pool', 'Dishwasher']",not allowed,not allowed,0
Munich,"€1,750",2,1,45m,"Horscheltstraße 5, 80796 Munich, Germany","['Furnished', 'Washer/Dryer In Unit', 'Dishwasher']",allowed,allowed,"€3,500"
